"Date","Price","Open","High","Low","Change %"
"May 12, 2016","104.650","104.650","104.750","104.550","-0.05%"
"May 11, 2016","104.705","104.600","104.805","104.550","0.07%"
"May 10, 2016","104.630","104.550","104.830","104.480","-0.05%"
"May 09, 2016","104.685","104.680","104.815","104.550","0.02%"
"May 07, 2016","104.660","104.550","104.660","104.550","0.00%"
"May 06, 2016","104.660","104.600","104.770","104.550","-0.09%"
"May 05, 2016","104.750","104.630","104.800","104.600","0.01%"
"May 04, 2016","104.740","104.740","104.870","104.610","0.00%"
"May 03, 2016","104.740","104.760","104.900","104.610","-0.05%"
"May 02, 2016","104.790","104.740","104.900","104.610","-0.01%"
"Apr 30, 2016","104.800","104.700","104.800","104.700","0.02%"
"Apr 29, 2016","104.780","104.780","104.930","104.610","-0.04%"
"Apr 28, 2016","104.820","104.810","104.920","104.610","0.11%"
"Apr 27, 2016","104.700","104.790","104.900","104.590","-0.08%"
"Apr 26, 2016","104.780","104.780","104.940","104.610","-0.02%"
"Apr 25, 2016","104.800","104.730","104.850","104.610","0.03%"
"Apr 23, 2016","104.765","104.610","104.765","104.610","0.00%"
"Apr 22, 2016","104.765","104.710","104.865","104.610","0.01%"
"Apr 21, 2016","104.750","104.680","104.800","104.580","0.08%"
"Apr 20, 2016","104.665","104.700","104.805","104.550","-0.13%"
"Apr 19, 2016","104.800","104.730","104.830","104.610","0.04%"
"Apr 18, 2016","104.755","104.790","104.945","104.600","0.07%"
"Apr 16, 2016","104.685","104.560","104.685","104.560","0.00%"
"Apr 15, 2016","104.685","104.680","104.805","104.560","-0.06%"
"Apr 14, 2016","104.750","104.600","104.780","104.600","-0.01%"
"Apr 13, 2016","104.760","104.690","104.850","104.600","0.01%"
"Apr 12, 2016","104.750","104.600","104.850","104.570","-0.02%"
"Apr 11, 2016","104.775","104.700","104.825","104.650","0.07%"
"Apr 09, 2016","104.700","104.600","104.700","104.600","0.00%"
"Apr 08, 2016","104.700","104.600","104.750","104.600","-0.05%"
"Apr 07, 2016","104.750","104.670","104.770","104.600","0.05%"
"Apr 06, 2016","104.700","104.600","104.760","104.600","-0.05%"
"Apr 05, 2016","104.750","104.650","104.750","104.600","-0.05%"
"Apr 04, 2016","104.800","104.680","104.850","104.600","0.04%"
"Apr 02, 2016","104.760","104.600","104.760","104.600","0.00%"
"Apr 01, 2016","104.760","104.680","104.860","104.600","0.00%"
"Mar 31, 2016","104.755","104.600","104.875","104.600","0.01%"
"Mar 30, 2016","104.745","104.720","104.845","104.600","-0.03%"
"Mar 29, 2016","104.780","104.700","104.810","104.500","0.02%"
"Mar 28, 2016","104.755","104.650","104.905","104.600","-0.04%"
"Mar 26, 2016","104.800","104.700","104.800","104.700","0.00%"
"Mar 25, 2016","104.800","104.710","104.810","104.650","0.01%"
"Mar 24, 2016","104.785","104.670","104.835","104.600","0.00%"
"Mar 23, 2016","104.785","104.600","104.785","104.550","0.03%"
"Mar 22, 2016","104.750","104.600","104.850","104.600","-0.00%"
"Mar 21, 2016","104.755","104.690","104.845","104.550","0.05%"
"Mar 19, 2016","104.705","104.550","104.705","104.550","0.00%"
"Mar 18, 2016","104.705","104.650","104.845","104.500","0.00%"
"Mar 17, 2016","104.705","104.600","104.805","104.510","0.05%"
"Mar 16, 2016","104.650","104.610","104.750","104.550","-0.05%"
"Mar 15, 2016","104.700","104.610","104.780","104.570","0.06%"
"Mar 14, 2016","104.640","104.600","104.790","104.500","-0.06%"
"Mar 12, 2016","104.705","104.550","104.705","104.550","0.00%"
"Mar 11, 2016","104.705","104.650","104.805","104.550","0.06%"
"Mar 10, 2016","104.640","104.680","104.850","104.510","-0.08%"
"Mar 09, 2016","104.720","104.660","104.850","104.590","-0.04%"
"Mar 08, 2016","104.760","104.650","104.850","104.610","0.15%"
"Mar 07, 2016","104.600","104.730","104.900","104.420","-0.15%"
"Mar 05, 2016","104.760","104.610","104.760","104.610","0.00%"
"Mar 04, 2016","104.760","104.750","104.900","104.600","0.01%"
"Mar 03, 2016","104.750","104.800","104.900","104.550","-0.05%"
"Mar 02, 2016","104.800","104.740","104.850","104.690","-0.05%"
"Mar 01, 2016","104.850","104.600","104.850","104.600","0.04%"
"Feb 29, 2016","104.810","104.670","104.870","104.420","0.06%"
"Feb 27, 2016","104.750","104.650","104.750","104.650","0.00%"
"Feb 26, 2016","104.750","104.560","104.890","104.420","0.18%"
"Feb 25, 2016","104.565","104.430","104.665","104.400","0.01%"
"Feb 24, 2016","104.550","104.720","104.870","104.400","-0.25%"
"Feb 23, 2016","104.810","104.730","104.890","104.590","-0.01%"
"Feb 22, 2016","104.820","104.780","104.930","104.660","0.03%"
"Feb 20, 2016","104.790","104.660","104.790","104.660","0.00%"
"Feb 19, 2016","104.790","104.720","104.870","104.600","-0.02%"
"Feb 18, 2016","104.810","104.550","104.940","104.550","0.10%"
"Feb 17, 2016","104.705","104.640","104.845","104.590","-0.09%"
"Feb 16, 2016","104.800","104.700","104.880","104.570","0.05%"
"Feb 15, 2016","104.750","104.570","104.890","104.530","0.29%"
"Feb 13, 2016","104.450","104.300","104.450","104.300","0.00%"
"Feb 12, 2016","104.450","104.650","104.800","104.300","-0.24%"
"Feb 11, 2016","104.700","104.550","104.770","104.530","-0.00%"
"Feb 10, 2016","104.705","104.700","104.945","104.550","0.00%"
"Feb 09, 2016","104.700","104.320","104.880","104.320","0.34%"
"Feb 08, 2016","104.350","104.030","104.500","104.020","-0.48%"
"Feb 06, 2016","104.850","104.700","104.850","104.700","0.00%"
"Feb 05, 2016","104.850","104.910","105.060","104.700","0.53%"
"Feb 04, 2016","104.300","104.650","104.800","104.150","-0.53%"
"Feb 03, 2016","104.855","104.900","105.055","104.700","-0.06%"
"Feb 02, 2016","104.920","104.900","105.010","104.750","-0.03%"
"Feb 01, 2016","104.950","104.890","104.990","104.800","0.10%"
"Jan 30, 2016","104.850","104.700","104.850","104.700","0.00%"
"Jan 29, 2016","104.850","104.750","105.050","104.700","0.00%"
"Jan 28, 2016","104.850","104.900","105.060","104.700","0.05%"
"Jan 27, 2016","104.800","104.900","105.000","104.700","-0.01%"
"Jan 26, 2016","104.810","104.900","105.010","104.700","-0.07%"
"Jan 25, 2016","104.885","104.900","104.985","104.700","0.00%"
"Jan 23, 2016","104.885","104.800","104.885","104.800","0.00%"
"Jan 22, 2016","104.885","104.900","104.985","104.700","-0.00%"
"Jan 21, 2016","104.890","104.900","104.990","104.700","-0.01%"
"Jan 20, 2016","104.900","104.900","105.060","104.700","-0.02%"
"Jan 19, 2016","104.925","104.900","105.035","104.800","0.02%"
"Jan 18, 2016","104.900","104.860","105.050","104.800","-0.02%"
"Jan 16, 2016","104.925","104.820","104.925","104.820","0.00%"
"Jan 15, 2016","104.925","104.900","105.055","104.820","0.03%"
"Jan 14, 2016","104.895","104.880","104.965","104.820","-0.03%"
"Jan 13, 2016","104.925","104.890","105.015","104.810","0.00%"
"Jan 12, 2016","104.925","104.900","105.005","104.770","0.02%"
"Jan 11, 2016","104.900","104.890","105.040","104.770","0.00%"
"Jan 09, 2016","104.900","104.830","104.900","104.830","0.00%"
"Jan 08, 2016","104.900","104.900","105.000","104.830","0.00%"
"Jan 07, 2016","104.900","104.700","105.000","104.700","0.05%"
"Jan 06, 2016","104.850","104.880","104.980","104.700","0.00%"
"Jan 05, 2016","104.850","104.850","105.000","104.700","0.03%"
"Jan 04, 2016","104.820","104.810","104.950","104.600","-0.03%"
"Jan 02, 2016","104.850","104.700","104.850","104.700","0.00%"
"Jan 01, 2016","104.850","104.700","104.850","104.700","0.00%"
"Dec 31, 2015","104.850","104.800","105.050","104.700","-0.02%"
"Dec 30, 2015","104.875","104.820","104.945","104.750","-0.02%"
"Dec 29, 2015","104.900","104.800","104.900","104.750","0.00%"
"Dec 28, 2015","104.900","104.720","104.950","104.700","0.10%"
"Dec 26, 2015","104.800","104.700","104.800","104.700","0.00%"
"Dec 25, 2015","104.800","104.700","104.800","104.700","0.00%"
"Dec 24, 2015","104.800","104.700","104.800","104.600","-0.02%"
"Dec 23, 2015","104.820","104.750","104.900","104.700","-0.08%"
"Dec 22, 2015","104.900","104.770","105.000","104.770","0.00%"
"Dec 21, 2015","104.900","104.700","104.900","104.680","0.14%"
"Dec 19, 2015","104.755","104.600","104.755","104.600","0.00%"
"Dec 18, 2015","104.755","104.600","104.855","104.600","0.00%"
"Dec 17, 2015","104.750","104.730","104.950","104.600","-0.12%"
"Dec 16, 2015","104.875","104.600","104.945","104.600","0.07%"
"Dec 15, 2015","104.800","104.600","105.020","104.500","0.05%"
"Dec 14, 2015","104.750","104.100","104.750","104.080","0.43%"
"Dec 12, 2015","104.300","104.150","104.300","104.150","0.00%"
"Dec 11, 2015","104.300","104.100","104.350","104.100","0.34%"
"Dec 10, 2015","103.950","103.800","104.050","103.800","0.24%"
"Dec 09, 2015","103.700","103.580","103.950","103.430","-0.05%"
"Dec 08, 2015","103.750","104.400","104.500","103.550","-0.81%"
"Dec 07, 2015","104.600","105.240","105.340","104.450","-0.81%"
"Dec 05, 2015","105.450","105.350","105.450","105.350","0.00%"
"Dec 04, 2015","105.450","105.350","105.520","105.300","-0.05%"
"Dec 03, 2015","105.500","105.450","105.570","105.400","0.00%"
"Dec 02, 2015","105.500","105.400","105.550","105.400","-0.05%"
"Dec 01, 2015","105.550","105.470","105.570","105.400","0.05%"
"Nov 30, 2015","105.500","105.460","105.560","105.340","-0.02%"
"Nov 28, 2015","105.525","105.450","105.525","105.450","0.00%"
"Nov 27, 2015","105.525","105.450","105.525","105.400","0.09%"
"Nov 26, 2015","105.425","105.340","105.425","105.340","0.00%"
"Nov 25, 2015","105.425","105.460","105.545","105.340","0.00%"
"Nov 24, 2015","105.425","105.470","105.585","105.340","-0.05%"
"Nov 23, 2015","105.475","105.450","105.475","105.450","0.00%"
"Nov 21, 2015","105.475","105.450","105.475","105.450","0.00%"
"Nov 20, 2015","105.475","105.450","105.475","105.430","0.01%"
"Nov 19, 2015","105.460","105.440","105.470","105.430","-0.04%"
"Nov 18, 2015","105.500","105.420","105.570","105.350","0.00%"
"Nov 17, 2015","105.500","105.380","105.550","105.380","0.00%"
"Nov 16, 2015","105.500","105.400","105.500","105.400","0.05%"
"Nov 14, 2015","105.450","105.350","105.450","105.350","0.00%"
"Nov 13, 2015","105.450","105.370","105.470","105.350","-0.05%"
"Nov 12, 2015","105.500","105.410","105.510","105.400","0.07%"
"Nov 11, 2015","105.430","104.420","105.490","104.420","-0.09%"
"Nov 10, 2015","105.525","104.430","105.575","104.430","0.04%"
"Nov 09, 2015","105.480","105.450","105.550","105.380","-0.03%"
"Nov 07, 2015","105.515","105.410","105.515","105.410","0.01%"
"Nov 06, 2015","105.500","105.400","105.530","105.390","-0.01%"
"Nov 05, 2015","105.510","105.450","105.570","105.390","-0.04%"
"Nov 04, 2015","105.555","105.400","105.555","105.390","0.05%"
"Nov 03, 2015","105.500","105.420","105.530","105.390","-0.01%"
"Nov 02, 2015","105.510","105.400","105.600","105.350","0.10%"
"Oct 31, 2015","105.400","105.300","105.400","105.300","0.00%"
"Oct 30, 2015","105.400","105.150","105.590","105.150","0.09%"
"Oct 29, 2015","105.300","105.400","105.590","105.200","0.29%"
"Oct 28, 2015","105.000","104.410","105.320","104.400","0.46%"
"Oct 27, 2015","104.515","104.450","105.195","104.400","-0.00%"
"Oct 26, 2015","104.520","104.400","104.530","104.400","-0.03%"
"Oct 24, 2015","104.550","104.410","104.550","104.410","0.00%"
"Oct 23, 2015","104.550","104.400","104.570","104.390","0.02%"
"Oct 22, 2015","104.525","104.350","104.585","104.350","0.06%"
"Oct 21, 2015","104.465","104.400","104.475","104.300","0.02%"
"Oct 20, 2015","104.440","104.300","104.500","104.300","-0.11%"
"Oct 19, 2015","104.550","104.370","104.560","104.300","0.11%"
"Oct 17, 2015","104.435","104.350","104.435","104.350","0.00%"
"Oct 16, 2015","104.435","104.300","104.515","104.250","-0.11%"
"Oct 15, 2015","104.550","104.440","104.580","104.300","0.10%"
"Oct 14, 2015","104.450","104.380","104.530","104.300","-0.10%"
"Oct 13, 2015","104.550","104.370","104.570","104.350","0.12%"
"Oct 12, 2015","104.425","104.400","104.445","104.400","-0.04%"
"Oct 10, 2015","104.465","104.420","104.465","104.420","0.00%"
"Oct 09, 2015","104.465","104.340","104.485","104.300","-0.08%"
"Oct 08, 2015","104.550","104.400","104.560","104.370","0.02%"
"Oct 07, 2015","104.525","104.430","104.545","104.400","-0.02%"
"Oct 06, 2015","104.550","104.420","104.580","104.350","-0.02%"
"Oct 05, 2015","104.575","104.450","104.585","104.450","0.12%"
"Oct 03, 2015","104.450","104.300","104.450","104.300","0.00%"
"Oct 02, 2015","104.450","104.420","104.600","104.300","-0.05%"
"Oct 01, 2015","104.500","104.420","104.520","104.400","0.02%"
"Sep 30, 2015","104.475","104.300","104.575","104.300","0.02%"
"Sep 29, 2015","104.455","104.470","104.545","104.300","-0.04%"
"Sep 28, 2015","104.500","104.420","104.560","104.400","0.10%"
"Sep 26, 2015","104.400","104.300","104.400","104.300","0.00%"
"Sep 25, 2015","104.400","104.300","104.520","104.250","-0.05%"
"Sep 24, 2015","104.450","104.400","104.570","104.300","-0.06%"
"Sep 23, 2015","104.510","104.350","104.530","104.300","0.07%"
"Sep 22, 2015","104.440","104.350","104.440","104.290","-0.00%"
"Sep 21, 2015","104.445","104.340","104.455","104.300","0.04%"
"Sep 19, 2015","104.400","104.310","104.400","104.310","0.00%"
"Sep 18, 2015","104.400","104.330","104.450","104.300","-0.03%"
"Sep 17, 2015","104.430","104.350","104.440","104.300","0.03%"
"Sep 16, 2015","104.400","104.310","104.450","104.290","-0.05%"
"Sep 15, 2015","104.450","104.450","104.560","104.250","-0.05%"
"Sep 14, 2015","104.500","104.380","104.520","104.300","0.02%"
"Sep 12, 2015","104.475","104.440","104.475","104.440","0.00%"
"Sep 11, 2015","104.475","104.390","104.475","104.300","-0.02%"
"Sep 10, 2015","104.500","104.420","104.520","104.200","0.12%"
"Sep 09, 2015","104.375","104.200","104.475","104.200","-0.07%"
"Sep 08, 2015","104.450","104.370","104.450","103.940","0.24%"
"Sep 07, 2015","104.200","104.130","104.300","104.100","-0.00%"
"Sep 05, 2015","104.205","104.180","104.205","104.180","0.00%"
"Sep 04, 2015","104.205","104.140","104.235","104.140","0.01%"
"Sep 03, 2015","104.195","104.130","104.195","104.110","0.02%"
"Sep 02, 2015","104.175","104.150","104.175","104.000","0.05%"
"Sep 01, 2015","104.125","104.020","104.185","104.020","0.00%"
"Aug 31, 2015","104.125","104.000","104.125","104.000","0.21%"
"Aug 29, 2015","103.905","103.900","103.905","103.900","0.00%"
"Aug 28, 2015","103.905","104.030","104.035","103.820","-0.15%"
"Aug 27, 2015","104.060","103.920","104.060","103.650","0.05%"
"Aug 26, 2015","104.010","104.100","104.180","103.750","-0.26%"
"Aug 25, 2015","104.285","104.250","104.285","103.900","0.26%"
"Aug 24, 2015","104.010","101.950","104.020","101.950","1.95%"
"Aug 22, 2015","102.020","101.990","102.020","101.990","0.00%"
"Aug 21, 2015","102.020","101.920","102.020","101.900","0.08%"
"Aug 20, 2015","101.935","101.850","101.935","101.850","0.04%"
"Aug 19, 2015","101.890","101.910","101.980","101.820","-0.07%"
"Aug 18, 2015","101.965","101.870","102.005","101.780","0.01%"
"Aug 17, 2015","101.950","101.800","101.970","101.780","0.10%"
"Aug 15, 2015","101.850","101.750","101.850","101.750","0.00%"
"Aug 14, 2015","101.850","101.800","101.900","101.690","-0.00%"
"Aug 13, 2015","101.855","101.770","101.975","101.750","-0.05%"
"Aug 12, 2015","101.905","101.790","101.905","101.740","0.01%"
"Aug 11, 2015","101.895","101.750","101.915","101.750","-0.02%"
"Aug 10, 2015","101.915","101.750","101.915","101.690","0.03%"
"Aug 08, 2015","101.885","101.750","101.885","101.750","0.00%"
"Aug 07, 2015","101.885","101.790","101.985","101.740","-0.01%"
"Aug 06, 2015","101.895","101.750","101.905","101.730","-0.00%"
"Aug 05, 2015","101.900","101.760","101.950","101.760","0.10%"
"Aug 04, 2015","101.800","101.780","101.940","101.650","-0.05%"
"Aug 03, 2015","101.850","101.730","102.000","101.690","-0.02%"
"Aug 01, 2015","101.875","101.750","101.875","101.750","0.00%"
"Jul 31, 2015","101.875","101.690","101.915","101.690","-0.00%"
"Jul 30, 2015","101.880","101.750","101.880","101.690","-0.02%"
"Jul 29, 2015","101.905","101.730","101.935","101.690","0.04%"
"Jul 28, 2015","101.860","101.770","101.970","101.690","-0.01%"
"Jul 27, 2015","101.875","101.830","101.955","101.690","0.00%"
"Jul 25, 2015","101.875","101.750","101.875","101.750","0.00%"
"Jul 24, 2015","101.875","101.750","101.925","101.690","-0.08%"
"Jul 23, 2015","101.960","101.890","101.980","101.770","0.00%"
"Jul 22, 2015","101.955","101.790","101.955","101.750","-0.01%"
"Jul 21, 2015","101.965","101.800","101.965","101.800","0.06%"
"Jul 20, 2015","101.905","101.770","101.915","101.770","0.05%"
"Jul 18, 2015","101.850","101.700","101.850","101.700","-0.01%"
"Jul 17, 2015","101.865","101.770","101.865","101.690","0.02%"
"Jul 16, 2015","101.845","101.640","101.875","101.640","-0.10%"
"Jul 15, 2015","101.945","101.680","102.055","101.680","0.09%"
"Jul 14, 2015","101.855","101.700","101.855","101.650","0.10%"
"Jul 13, 2015","101.750","101.670","101.840","101.590","-0.05%"
"Jul 11, 2015","101.805","101.650","101.805","101.650","0.00%"
"Jul 10, 2015","101.805","101.680","101.855","101.590","-0.04%"
"Jul 09, 2015","101.850","101.710","101.870","101.680","0.05%"
"Jul 08, 2015","101.800","101.700","101.810","101.690","-0.05%"
"Jul 07, 2015","101.850","101.720","101.960","101.700","0.00%"
"Jul 06, 2015","101.850","101.720","101.850","101.500","0.00%"
"Jul 04, 2015","101.850","101.750","101.850","101.750","0.00%"
"Jul 03, 2015","101.850","101.680","101.850","101.680","0.05%"
"Jul 02, 2015","101.800","101.760","101.860","101.690","-0.07%"
"Jul 01, 2015","101.875","101.690","101.875","101.690","0.02%"
"Jun 30, 2015","101.850","101.700","101.920","101.690","-0.03%"
"Jun 29, 2015","101.880","101.730","101.880","101.690","0.03%"
"Jun 27, 2015","101.850","101.750","101.850","101.750","-0.05%"
"Jun 26, 2015","101.905","101.700","101.905","101.690","0.06%"
"Jun 25, 2015","101.845","101.690","101.945","101.690","-0.03%"
"Jun 24, 2015","101.880","101.750","101.880","101.690","0.02%"
